Upgrade.Package,Number.of.Commits,Number.of.changed.modules,Number.of.Modules.with.no.Commit.info,Module,Module.Alias,No.Commit.Info,Internal.TRs,Internal.real.TRs,Open.Internal.TRs,Internal.Duplicates,External.TRs,Real.External.TRs,Open.external.TRs,External.Duplicates,Invalid.Internal.TRs,Invalid.External.TRs,Positive.size.delta,Negative.size.delta,Number.of.unique.passed.test.cases,Type,DS.Code,Rel.to.Customer,Label,Release.Type,Number.of.files,Language,File.Complexity,Function.Complexity,Class.Complexity,lines,ncloc,Number.of.all.corrected.TRs,File.correct.TR,Created,Corrected.TRs.Internal,Corrected.TRs.External,Reported.TRs.Internal,Reported.TRs.External,Revert,Total.number.of.modules,Fake.UP,No.of.TRs.using.fake.UP,Development.TR,Rows.Added,Rows.Removed,Customer.Rel.Type,Type.of.Change,Test.Focus,Number.of.users,Repository,CL,No.of.users.on.file,No.of.commits.on.file,code_smells,classes,cognitive_complexity,duplicated_blocks,Modules_changed_Ratio,Num.LMCs.in.int-g2,Num.LMCs.in.empty_repo,Num.LMCs.in.wrat,Num.LMCs.in.common-grat,Num.LMCs.in.bbi,Num.LMCs.in.ncmain,Num.LMCs.in.sup,Num.LMCs.in.lrat,Num.LMCs.in.tn-comps,Num.LMCs.in.sync,Num.LMCs.in.pm_fwk,Num.LMCs.in.nci,Num.LMCs.in.oamImmHandler,Num.LMCs.in.oamcli,Num.LMCs.in.oamgui,Num.LMCs.in.racoam,Num.LMCs.in.bb,Num.LMCs.in.rcs-yocto,Num.LMCs.in.rcs-test,Num.LMCs.in.rbsiw1,Num.LMCs.in.ebb,Num.LMCs.in.common_hcms_rules,Num.LMCs.in.dfl-mgr,Number.of.Total.Files,Number.of.M.files,Number.of.A.files,Number.of.M+A.Files,Number.of.D.files,Number.of.E.files,Files.We.Are.Scanning,Num.files.empty,Num.files.c++,Num.files.xml,Num.files.cs,Num.files.py,Num.files.php,Num.files.java,Num.files.js,DuplicateLMCs,FilesFromDuplicateLMCs,DuplicateFilesSharingCommits,NumberOfIdentifiedNoisyFiles,Final.Positive.size.delta,Final.Negative.size.delta,Final.File.Complexity,Final.Function.Complexity,Final.Class.Complexity,Final.lines,Final.ncloc,Final.code_smells,Final.cognitive_complexity,Final.classes,Final.duplicated_blocks,Final.No.of.users.on.file,Final.No.of.commits.on.file,Final.Files.Post.Duplicate.Noisy,Final.Number.of.M.files,Final.Number.of.A.files,Final.Number.of.M+A.Files,Final.Number.of.D.files,Final.Number.of.E.files,Final.Rows.Added,Final.Rows.Removed,Final.File.correct.TR,Final.in.Repo.int-g2,Final.in.Repo.empty_repo,Final.in.Repo.wrat,Final.in.Repo.common-grat,Final.in.Repo.bbi,Final.in.Repo.ncmain,Final.in.Repo.sup,Final.in.Repo.lrat,Final.in.Repo.tn-comps,Final.in.Repo.sync,Final.in.Repo.pm_fwk,Final.in.Repo.nci,Final.in.Repo.oamImmHandler,Final.in.Repo.oamcli,Final.in.Repo.oamgui,Final.in.Repo.racoam,Final.in.Repo.bb,Final.in.Repo.rcs-yocto,Final.in.Repo.rcs-test,Final.in.Repo.rbsiw1,Final.in.Repo.ebb,Final.in.Repo.common_hcms_rules,Final.in.Repo.dfl-mgr,Final.Files.We.Are.Scanning,Final.Num.files.empty,Final.Num.files.c++,Final.Num.files.xml,Final.Num.files.cs,Final.Num.files.py,Final.Num.files.php,Final.Num.files.java,Final.Num.files.js,Slash
CXP9024418/4_R2CZX,31,9,1,,,0.111111111111111,1,1,0,0,0,0,0,0,0,0,233136,-111983,40,G2,"",0,main,Development,174,,3859,174.3,963.8,56271,32054,3,16,2016-03-18,HU63737|HU65209|HU65943,"",HU72921,"",,54,,0,,49333,46026,"",,0,,,3,,,588,28,561,0,0.166666666666667,1,1,0,1,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,205,183,20,203,2,0,103,102,50,21,0,6,1,25,0,1,31,0,,228802,-111607,3464,162.7,958.8,51152,29420,588,561,28,0,,,174,153,19,172,2,0,49098,45915,16,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,96,78,43,21,0,6,1,25,0,4
CXP9024418/4_R2DBB,42,8,0,,,0,3,2,1,1,0,0,0,0,1,0,416424,-43842,497,G2,DS-,0,main,Development,271,,7653,476.5,2902.3,112718,74918,2,2,2016-03-18,HU57903,"",HU68721|HU68884,"",,54,,1,,13222,3372,"",,1,,,3,,,184,38,785,0,0.148148148148148,2,0,1,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,297,263,31,294,3,0,226,71,166,9,0,0,0,51,0,1,26,38,,367410,-31556,6407,404.1,2597,93693,61949,184,785,38,0,,,252,218,31,249,3,0,11848,2948,2,2,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,183,69,128,9,0,0,0,46,0,4
CXP9024418/4_R6BG,3,1,0,,,0,3,0,0,1,0,0,0,0,3,0,25,0,294,G2,DS2/8,0,16B_LMT,Development,6,,0,0,0,0,0,0,0,2016-03-18,"","","","",,52,,0,,28,28,"",,1,,,,,,0,0,0,0,0.0192307692307692,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,,25,0,0,0,0,0,0,0,0,0,0,,,6,6,0,6,0,0,28,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4
CXP9024418/4_R2DCJ,436,10,0,,,0,9,5,0,2,0,0,0,0,2,0,8502862,-3533487,612,G2,"",0,main,Development,3918,,81335,4697.7,24296.6,1135140,688995,33,155,2016-03-20,HU50141|HU54957|HU54990|HU55590|HU58601|HU58866|HU60447|HU61332|HU63742|HU64504|HU64862|HU64884|HU65204|HU65324|HU65398|HU65694|HU65943|HU66074|HU66105|HU66222|HU67004|HU67089|HU67506|HU67656,HU44767,HU69033|HU69399|HU71350|HU71416|HU72500,"",,54,,1,,204717,60894,"",,1,,,3,,,2350,258,5313,0,0.185185185185185,0,0,1,1,0,3,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3977,2988,783,3771,206,0,1926,2051,1281,249,4,3,0,389,0,1,59,903,,7164327,-2295924,78222,4598.4,22977.1,1092759,659673,2345,5263,254,0,,,3361,2429,729,3158,203,0,172947,40594,141,0,0,0,1,0,3,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1853,1508,1216,244,4,3,0,386,0,4
CXP9024418/4_R2DCS,30,7,0,,,0,1,0,0,0,0,0,0,0,1,0,443069,-124763,35,G2,"",0,main,Development,274,,5135,297.5,1364.9,77350,40207,1,6,2016-03-20,HU63237,"","","",,54,,0,,13353,3253,"",,0,,,3,,,734,16,217,0,0.12962962962963,3,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,210,53,263,14,0,209,68,181,13,3,1,0,11,0,2,3,2,,443067,-117754,5131,296.5,1360.9,76856,39917,699,217,15,0,,,273,206,53,259,14,0,13349,3094,6,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,65,181,13,3,1,0,10,0,4
CXP9024418/4_R2DCX,530,8,0,,,0,1,1,0,0,0,0,0,0,0,0,24779042,-12977556,354,G2,DS-,0,main,Development,4632,,73946,3119.7,24071.9,1101762,708875,29,108,2016-03-21,HU50141|HU54957|HU54990|HU55590|HU58601|HU58866|HU61332|HU63742|HU64504|HU64862|HU64884|HU65204|HU65324|HU65398|HU65694|HU65943|HU66074|HU66105|HU66222|HU67506|HU67656|HU67940,HU44767,HU68799,"",,54,,5,,181506,37298,"",,0,,,3,,,5246,441,10300,0,0.148148148148148,3,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4632,2585,756,3341,1291,0,2023,2609,1516,204,3,4,2,294,0,0,0,66,,24772425,-12975262,73616,3091.7,23898.9,1093887,704513,5173,10247,440,0,,,4599,2554,755,3309,1290,0,181192,37105,108,3,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,2594,1499,204,3,4,2,293,0,4
CXP9024418/4_R2DCZ,3,2,0,,,0,3,2,0,1,0,0,0,0,0,0,80116,-16380,31,G2,"",0,main,Development,31,,2666,103.6,155.6,36284,26316,0,0,2016-03-21,"","",HU68841|HU68958,"",,54,,0,,3880,2070,"",,0,,,2,,,0,0,0,0,0.037037037037037,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,62,0,62,0,0,60,2,58,0,0,0,0,2,0,1,31,0,,40058,-8190,1333,51.8,77.8,18142,13158,0,0,0,0,,,31,31,0,31,0,0,1940,1035,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,29,0,0,0,0,1,0,4
CXP9024418/4_R2DDD,726,11,1,,,0.0909090909090909,2,0,0,1,0,0,0,0,1,0,58560875,-4176395,36,G2,"",0,main,Development,4745,,65031,2895.1,22203,1076404,686234,19,88,2016-03-21,HU20958|HU57903|HU62490|HU62708|HU63081|HU63237|HU63770|HU64325|HU65172|HU65264|HU66705|HU67940,HU43562|HU66970,"","",,54,,4,,324582,77408,"",,0,,,2,,,21168,625,18143,0,0.203703703703704,3,1,0,1,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4928,3969,662,4631,297,0,2346,2582,977,890,3,26,23,427,0,1,183,36,,58218076,-4154164,60501,2616.8,20649.7,1007836,644085,19704,16077,605,0,,,4727,3805,628,4433,294,0,314372,75717,87,2,0,0,1,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2186,2541,836,885,3,25,23,414,0,4
CXP9024418/4_R2DDJ,42,9,0,,,0,2,0,0,0,0,0,0,0,2,0,771145,-154843,55,G2,DS-,0,main,Development,539,,20918,1280.6,7065.8,267050,177094,1,21,2016-03-21,HU65943,"","","",,54,,0,,22917,5477,"",,0,,,3,,,348,35,482,0,0.166666666666667,3,0,0,1,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,611,405,125,530,81,0,437,174,344,64,0,0,0,29,0,2,72,18,,684649,-145249,16942,1000.9,6570,217742,141997,213,323,22,0,,,530,324,125,449,81,0,19804,4244,21,2,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,361,169,274,62,0,0,0,25,0,4
CXP9024418/4_R2DDK,23,6,1,,,0.166666666666667,2,1,0,0,0,0,0,0,1,0,101916,-35093,575,G2,"",0,main,Development,335,,532,23.8,175.2,11625,6281,1,2,2016-03-21,HU68005,"",HU69500,"",,54,,0,,3630,1387,"",,1,,,3,,,92,15,11,0,0.111111111111111,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,335,312,14,326,9,0,34,301,7,14,0,1,0,12,0,0,0,0,,101916,-35093,532,23.8,175.2,11625,6281,92,11,15,0,,,335,312,14,326,9,0,3630,1387,2,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,34,301,7,14,0,1,0,12,0,4
CXP9024418/4_R2DDV,43,6,0,,,0,1,0,0,0,0,0,0,0,1,0,743653,-109084,38,G2,"",0,main,Development,667,,36229,1389,7490.9,475569,316335,2,28,2016-03-22,HU65943|HU66222,"","","",,54,,0,,26047,8065,"",,0,,,3,,,26,4,43,0,0.111111111111111,0,0,1,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,899,715,115,830,69,0,715,184,648,49,0,0,0,18,0,1,232,0,,673225,-105330,25876,1056,6865.9,334311,218720,26,43,4,0,,,667,484,114,598,69,0,22128,5583,28,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,484,183,427,42,0,0,0,15,0,4
CXP9024418/4_R2DDZ,29,6,0,,,0,2,1,0,1,0,0,0,0,0,0,259559,-34440,40,G2,"",0,main,Development,191,,9751,657.1,3133.4,121475,81571,1,24,2016-03-22,HU65943,"",HU69324,"",,54,,0,,8839,3272,"",,0,,,3,,,193,8,321,0,0.111111111111111,0,0,1,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,215,187,17,204,11,0,181,34,144,26,0,0,0,11,0,1,24,0,,189431,-33614,8814,625.3,3049.8,106411,69906,193,321,8,0,,,191,163,17,180,11,0,6811,2834,24,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,157,34,128,20,0,0,0,9,0,4
CXP9024418/4_R2DFC,3,5,0,,,0,2,0,0,1,0,0,0,0,2,0,15811,-686,315,G2,DS-,0,main,Development,13,,212,6.8,5.5,2252,1539,0,0,2016-03-22,"","","","",,54,,0,,503,75,"",,0,,,3,,,0,0,0,0,0.0925925925925926,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,2,14,0,0,10,4,10,0,0,0,0,0,0,1,1,0,,15811,-605,212,6.8,5.5,2252,1539,0,0,0,0,,,13,11,2,13,0,0,502,72,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,10,0,0,0,0,0,0,4
CXP9024418/4_R2DFJ,79,9,0,,,0,3,2,0,0,1,1,0,0,1,0,665794,-2014234,562,G2,"",0,main,Development,1013,,21918,757.2,8176,323955,207551,3,4,2016-03-22,HU66001|HU68400,"",HU69735|HU70384,HV25148,,54,,0,,20973,19776,"",,1,,,3,,,1101,104,1418,0,0.166666666666667,0,0,0,1,1,2,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1095,852,111,963,132,0,476,619,316,75,4,1,0,80,0,1,82,570,,506148,-1205204,14242,477.9,5283.2,214254,134268,650,799,71,0,,,728,524,82,606,122,0,16176,10817,3,0,0,0,1,1,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,292,436,172,56,2,1,0,61,0,4
CXP9024418/4_R2DFK,52,9,0,,,0,1,0,0,0,0,0,0,0,1,0,444952,-58555,25,G2,"",0,main,Development,1123,,17888,894,7883.4,249443,161253,4,45,2016-03-22,HU65943|HU67254|HU67391,HU58321,"","",,54,,0,,15667,6867,"",,0,,,2,,,183,16,484,0,0.166666666666667,0,0,1,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1169,1122,32,1154,15,0,318,851,248,40,0,0,2,28,0,1,46,68,,372974,-54932,14521,766.7,6909.9,202785,129532,183,484,16,0,,,1089,1047,29,1076,13,0,13452,6256,45,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,245,844,184,38,0,0,1,22,0,4
CXP9024418/4_R2DFL,33,4,0,,,0,1,1,1,0,0,0,0,0,0,0,820224,-101855,305,G2,DS-,0,main,Development,467,,15566,730.3,6196.9,193025,122348,3,11,2016-03-22,HU67970,"",HU69634,"",,54,,0,,20873,2653,"",,0,,,3,,,26,4,43,0,0.0740740740740741,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467,266,132,398,69,0,275,192,218,46,0,0,0,11,0,0,0,0,,820224,-101855,15566,730.3,6196.9,193025,122348,26,43,4,0,,,467,266,132,398,69,0,20873,2653,11,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,192,218,46,0,0,0,11,0,4
CXP9024418/4_R7X,1928,23,3,,,0.130434782608696,7,6,0,0,1,1,0,0,1,0,115293516,-39907141,82,G2,DS-,0,16B_LMT,Development,21677,,230889,11661.8,82440.4,4151057,2541518,62,2000,2016-03-23,HU20958|HU49050|HU50141|HU53006|HU53676|HU54131|HU54146|HU54910|HU54957|HU54990|HU55590|HU57903|HU58200|HU58601|HU58866|HU60447|HU61332|HU61881|HU62490|HU62708|HU63081|HU63237|HU63742|HU63770|HU64115|HU64325|HU64504|HU64862|HU64884|HU65172|HU65204|HU65264|HU65324|HU65398|HU65694|HU65943|HU66074|HU66105|HU66222|HU66705|HU67004|HU67089|HU67506|HU67656|HU67940,HU43562|HU44767|HU54465|HU66970,HU71088|HU78372|HU85307|HU94069|HV41494|HV86125,HV27201,,52,,5,,1398462,249893,"",,1,,,,,,33860,1841,40379,0,0.442307692307692,3,3,1,1,2,5,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,21860,13507,4200,17707,4153,0,8835,13025,3993,3203,13,141,27,1458,0,1,183,10127,,104695640,-26542287,168410,8656.6,58309.8,3170256,1938055,28008,29771,1356,0,,,15835,9905,3084,12989,2846,0,1108986,167262,1800,2,0,0,1,2,5,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,6223,9612,2464,2497,9,126,25,1102,0,4
CXP9024418/4_R2DGD,191,15,0,,,0,14,7,0,2,1,1,0,0,5,0,5666234,-3336554,668,G2,DS-,0,main,Development,3892,,56789,4863.7,19233.3,944713,587909,19,84,2016-03-23,HU58611|HU59871|HU64078|HU64286|HU64741|HU65444|HU65814|HU66075|HU66418|HU66626|HU66757|HU67148|HU67312|HU67773|HU67794|HU67899|HU68005|HU68400,HU58321,HU69951|HU70132|HU70853|HU73038|HU73180|HU75205|HU81676,HV13903,,54,,0,,163312,37927,"",,1,,,3,,,2040,341,4083,0,0.277777777777778,3,0,1,1,1,3,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4264,3254,685,3939,325,0,2538,1726,2128,150,2,3,8,247,0,2,372,110,,4453223,-3144365,48423,4404.6,15852.8,846400,522011,1150,2261,191,0,,,3837,3025,509,3534,303,0,129297,35138,79,2,0,0,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2289,1548,1996,144,2,3,4,140,0,4
CXP9024418/4_R2DGV,164,8,0,,,0,1,0,0,1,0,0,0,0,0,0,4336086,-1594529,302,G2,"",0,main,Development,2376,,44966,2601,19424.2,650890,419044,7,76,2016-03-24,HU65204|HU65398|HU65943|HU66222|HU67656|HU68400,HU58321,"","",,54,,0,,106985,26795,"",,0,,,3,,,1525,207,4052,0,0.148148148148148,0,0,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2376,1667,517,2184,192,0,1290,1086,880,234,0,2,1,173,0,0,0,920,,3717896,-1458080,37166,1759.4,16444.5,538226,347700,983,2633,141,0,,,1892,1392,386,1778,114,0,90161,24639,55,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,989,903,726,155,0,2,1,105,0,4
CXP9024418/4_R7AD,40,3,0,,,0,0,0,0,0,0,0,0,0,0,0,117212,-7795,142,G2,DS-,0,16B_LMT,Development,87,,4454,136.7,398,68961,39315,4,14,2016-03-24,HU65475|HU66001|HU67970,"","","",,52,,0,,3146,534,"",,1,,,,,,27,2,72,0,0.0576923076923077,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,87,78,8,86,1,0,45,42,13,9,0,0,0,23,0,0,0,0,,117212,-7795,4454,136.7,398,68961,39315,27,72,2,0,,,87,78,8,86,1,0,3146,534,14,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45,42,13,9,0,0,0,23,0,4
CXP9024418/4_R2DHC,468,14,0,,,0,5,4,0,0,0,0,0,0,1,0,3697364,-708615,71,G2,DS-,0,main,Development,3212,,38803,2606.8,10435,625205,404887,25,61,2016-03-24,HU56314|HU56524|HU57190|HU60335|HU60347|HU61784|HU62793|HU62855|HU63494|HU63926|HU64324|HU66849|HU67085|HU67712|HU67722|HU67938|HU68359|HU68694|HU68699|HU68847|HU69033,HU54723,HU70606|HU71125|HU71128|HU73104,"",,54,,1,,125008,60116,"",,0,,,3,,,4980,463,9374,0,0.259259259259259,3,0,1,1,1,2,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3436,3135,256,3391,45,0,1230,2206,840,137,2,7,5,239,0,2,224,230,,3379981,-643377,28821,2085.2,8119.2,471384,304036,4264,7741,343,0,,,3097,2835,221,3056,41,0,113384,54831,60,2,0,1,1,1,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,943,2154,624,116,2,6,4,191,0,4
CXP9024418/4_R2DHD,37,7,0,,,0,3,1,0,0,0,0,0,0,2,0,230590,-344080,533,G2,DS-,0,main,Development,172,,3103,151,1275.7,38478,25481,2,6,2016-03-24,HU68847,HU58321,HU71051,"",,54,,0,,7284,1206,"",,1,,,3,,,633,28,711,0,0.12962962962963,0,0,1,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,145,34,179,25,0,113,91,85,14,0,2,2,10,0,1,32,0,,157402,-298639,2828,129.5,1093.7,33312,22284,574,505,27,0,,,172,128,22,150,22,0,5221,1171,6,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,80,68,12,0,2,1,9,0,4
CXP9024418/4_R2DHL,85,8,1,,,0.125,1,1,0,0,0,0,0,0,0,0,583545,-88174,584,G2,"",0,main,Development,421,,15306,576.5,4370.5,220390,144028,3,5,2016-03-25,HU67391|HU67546,"",HU70433,"",,54,,0,,14477,7742,"",,1,,,3,,,1882,34,2245,0,0.148148148148148,0,1,0,1,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,452,421,28,449,3,0,376,76,291,33,0,1,6,45,0,1,31,0,,510659,-87391,14050,512,4075.2,200516,129627,1882,2245,34,0,,,421,392,26,418,3,0,11873,6579,5,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,350,71,272,33,0,1,5,39,0,4
CXP9024418/4_R7AK,174,4,0,,,0,1,0,0,0,0,0,0,0,1,0,1656598,-273516,203,G2,DS-,0,16B_LMT,Development,1142,,35881,1431.8,8857.2,490090,326766,9,30,2016-03-25,HU64324|HU65444|HU66674|HU67391|HU67546|HU67938|HU68359,"","","",,52,,1,,43990,11911,"",,1,,,,,,3690,331,5725,0,0.0769230769230769,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1142,955,160,1115,27,0,914,228,658,45,0,2,9,200,0,0,0,0,,1656598,-273516,35881,1431.8,8857.2,490090,326766,3690,5725,331,0,,,1142,955,160,1115,27,0,43990,11911,30,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,914,228,658,45,0,2,9,200,0,4
CXP9024418/4_R7AM,68,1,0,,,0,12,4,1,2,0,0,0,0,6,0,677380,-136518,498,G2,DS2/9,1,16B_LMT,Pre-GA,622,,12016,841,5973.2,170598,109229,3,24,2016-03-26,HU65943|HU68400,HU58321,HU70391|HU70523|HU71913|HU72994,"",,52,,0,,18502,3454,MTR,,1,,,,,,407,45,1079,0,0.0192307692307692,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622,422,123,545,77,0,304,318,181,79,0,0,0,44,0,0,0,0,,677380,-136518,12016,841,5973.2,170598,109229,407,1079,45,0,,,622,422,123,545,77,0,18502,3454,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,318,181,79,0,0,0,44,0,4
CXP9024418/4_R2DJN,39,7,0,,,0,0,0,0,0,0,0,0,0,0,0,378324,-267426,551,G2,DS-,0,main,Development,208,,10783,649.1,3219.8,145854,99080,3,22,2016-03-26,HU63860|HU66493,HU58321,"","",,54,,0,,11838,2881,"",,1,,,3,,,299,9,389,0,0.12962962962963,2,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,251,210,22,232,19,0,211,40,153,33,0,0,0,25,0,2,43,0,,274484,-261289,9428,581.3,2389.9,119472,81495,299,389,9,0,,,208,172,17,189,19,0,8533,2168,22,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,169,39,128,24,0,0,0,17,0,4
CXP9024418/4_R2DKD,1,2,0,,,0,4,1,0,0,0,0,0,0,3,0,70,-5049,568,G2,"",0,main,Development,9,,0,0,0,0,0,0,0,2016-03-27,"","",HU78275,"",,54,,0,,118,242,"",,1,,,3,9,18,0,0,0,0,0.037037037037037,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,,70,-5049,0,0,0,0,0,0,0,0,0,,,9,9,0,9,0,0,118,242,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,4
CXP9024418/4_R2DKN,9,2,0,,,0,1,0,0,0,0,0,0,0,1,0,102066,-61556,616,G2,DS2/8,0,main,Development,39,,7842,188.8,993.6,67652,43558,0,0,2016-03-28,"","","","",,54,,0,,5210,3846,"",,1,,,3,,,322,14,592,0,0.037037037037037,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,74,2,76,2,0,74,4,52,10,0,0,0,12,0,1,39,0,,51033,-30778,3921,94.4,496.8,33826,21779,161,296,7,0,,,39,37,1,38,1,0,2605,1923,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2,26,5,0,0,0,6,0,4
CXP9024418/4_R2DKZ,8,4,0,,,0,3,2,0,0,0,0,0,0,1,0,2020,-20,300,G2,"",0,main,Development,19,,0,0,0,847,508,2,2,2016-03-29,HU54326,"",HU70743|HU74864,"",,54,,1,,113,136,"",,0,,,3,,,0,0,0,0,0.0740740740740741,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,20,0,0,9,11,0,9,0,0,0,0,0,1,1,0,,2020,-20,0,0,0,847,508,0,0,0,0,,,19,19,0,19,0,0,109,132,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,9,0,0,0,0,0,4
CXP9024418/4_R2DLF,55,6,0,,,0,2,1,0,1,0,0,0,0,0,0,19905730,-842649,74,G2,DS-,0,main,Development,1179,,21160,1056.1,4017,322808,159091,4,23,2016-03-29,HU63860|HU66493|HU68847,HU58321,HU72000,"",,54,,0,,270104,8922,"",,0,,,3,,,542,21,287,0,0.111111111111111,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1197,466,712,1178,19,0,583,614,536,23,2,2,0,20,0,1,18,0,,19857067,-842190,19761,1002.1,3583.5,298573,141676,542,287,21,0,,,1179,448,712,1160,19,0,269079,8809,23,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,614,527,21,2,2,0,13,0,4
CXP9024418/4_R2DLH,79,5,0,,,0,1,0,0,0,0,0,0,0,1,0,853103,-455424,346,G2,DS-,0,main,Development,1442,,15004,637.2,8284.6,240109,158602,4,9,2016-03-29,HU64508|HU66493|HU68400,HU58321,"","",,54,,0,,23754,6664,"",,0,,,3,,,1517,132,2834,0,0.0925925925925926,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1497,1253,157,1410,87,0,414,1083,225,79,0,1,0,109,0,1,55,0,,825162,-428029,13544,553.6,7258.8,212558,138991,1158,1965,94,0,,,1442,1204,157,1361,81,0,22448,5996,9,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,1076,213,75,0,1,0,77,0,4
